LON,LAT,EDO,CLAVE,ESTACION,ago-22
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",300.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",180.41
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",141.52
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",89.83
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",142.51
-102.221944,18.883333,MICH,PANCHESCFE,"Panches, Mich. CFE*",108.1
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",186.85
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",146.3
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",153.32
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",100.71
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",97.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",115.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",124
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",93.01
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",113.44
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",117.9
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",155.8
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",124.64
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",188.05
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",113.11
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",143.6
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",73.11
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",88.42
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",57.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",310.11
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",157.51
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",188.7
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",238
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",176.5
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",117.13
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",236.71
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",8.54
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",307.04
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",113.07
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",230.9
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",126.57
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",133.01
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",188.42
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",243.82
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",310.91
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",253.4
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",151.53
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",35.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",174.85
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",223
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",217.53
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",95.04
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",197.58
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",213.7
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",263.6
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",154.25
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",148
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",132.11
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",145.77
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",161.02
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",271.6
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",278.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",257.52
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",334.9
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",183.09
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",235.6
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",129.53
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",257.5
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",188.61
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",250.4
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",214.36
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",127
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",143.21
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",304.2
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",291.05
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",214.03
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",232.01
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",223.25
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",128.1
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",166.71
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",37.82
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",205.7
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",130.54
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",179.22
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",210.94
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",270.01
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",238.9
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",132.23
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",205.16
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",165.81
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",291.87
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",222.39
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",339.51
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",144.9
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",422.54
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",138.126
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",187
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",274.37
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",351.45
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",403.14
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",434.3
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",383.63
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",459.97
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",293.13
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",22
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",107
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",109.51
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",110.81
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",55.7
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",232.1
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",111.5
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",147.2
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",103.7
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",160
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",107.79
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",79
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",204.5
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",36.02
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",37.33
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",178.41
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",22.5
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",72.52
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",48.01
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",160.5
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",93.03
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",201.15
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",55.02
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",71.6
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",45
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",212.91
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",138.61
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",221.5
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",159.5
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",164.5
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",141.61
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",96.5
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",600.8
-97.616667,17.57,OAX,CHDOX,"Chilapa de Díaz, Oax.",129.81
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",181.02
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",82.7
-97.799722,18.133056,OAX,COSOX,"Cosoltepec, Oax.",158.5
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",53.23
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",362.84
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",569.31
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",195.62
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",248.14
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",174.32
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",170.6
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",102
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",173.11
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",611.9
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",137
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",191.6
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",302.92
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",87.38
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",209.81
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",232.02
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",184.02
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",178
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",72.9
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",50.5
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",464.2
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",76.6
-97.839444,17.156667,OAX,SACOX,"San Andrés Chicahuaxtla, Oax.",77.81
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",134.72
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",163.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",126.83
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",358.5
-97.648611,18.106389,OAX,SJNOX,"San Juan Nochixtlán, Oax.",85.32
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",194.05
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",228.61
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",0.03
-98,17.45,OAX,SMTOX,"San Miguel Tlacotepec, Oax.",51
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",145.46
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",229.81
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",191.4
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",437.9
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",195.02
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",73.83
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",38.42
-96.544444,15.739167,OAX,TNMOX,"Tonameca, Oax.",57.32
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",146.8
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",456
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",420.7
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",555.5
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",255.42
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",645.05
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",127.1
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",229.2
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",163.6
-97.578056,18.227778,PUE,ACAPB,"Acatepec, Pue.",93.5
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",62.31
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",234.4
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",124.06
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",166.01
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",115
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",81.9
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",148.3
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",177.9
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",269.8
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",236.74
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",126.52
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",91.5
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",151.51
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",150.03
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",201.5
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",169.7
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",214
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",195.3
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",371.52
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",267.01
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",240.52
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",173.01
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",31.03
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",133.92
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",204.6
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",235.3
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",88.21
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",48.75
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",157.02
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",131.02
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",71.61
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",271.78
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",208.5
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",270
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",35.36
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",224.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",133.01
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",64.3
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",166.7
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",143.1
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",282.01
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",146.5
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",147.04
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",46.71
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",60.04
-98.433889,19.298611,PUE,SMTPB,"San Martín Texmelucan, Pue.",139.9
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",309.72
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",143
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",219.26
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",200
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",128.1
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",84.5
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",186.8
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",86.41
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",186
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",74.6
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",129.25
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",612.7
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",48.54
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",402.71
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",260
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",76.3
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",391.61
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",47.53
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",241.02
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",129
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",39
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",25.3
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",86.6
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",40.5
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",55.1
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",151.3
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",67.3
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",94.6
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",54.3
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",31.41
-100,20.3625,QRO,SJSQT,"San José, Qro.",64.6
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",50.25
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo SMN*",316.75
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",117.46
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",370.8
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",79.98
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",183
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",108.5
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",169.98
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",96.2
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Juárez, Q. Roo SEMAR*",79.45
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",189.1
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",102.7
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",365.55
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",150.01
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",253.621
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",306.31
-108.3,26.3,SIN,CFRSI,"Cofradía, Sin.",78.52
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",186.3
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",600.44
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",288
-107.35,24.316667,SIN,DRDSI,"El Dorado, Sin.",31.021
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",370.82
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",205.21
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",165.41
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",310.05
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",255.122
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",370.92
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",227.72
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",304
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",102.51
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",229.93
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",333.2
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",302.61
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",364.14
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",170
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",287.61
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",292.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",292.5
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",273.931
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",257.11
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",170.41
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",191.82
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",200.92
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",245
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",390.23
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",264
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",243
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",138.52
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",209.02
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",298.62
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",308.62
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",222.341
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",136.02
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",333.21
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",225.041
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",17.61
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",158.9
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",26
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",2
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",37.6
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",35.53
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",75.79
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",75.77
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",183.41
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",144.11
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",114.11
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",84.84
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",19.5
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",103.21
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",58.6
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",10.7
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",55.4
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",46.1
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",251.5
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",36.92
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",209.6
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",78.3
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",13.6
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",115.2
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",224.51
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",87.03
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",241.2
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",108.5
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",110.54
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",238.42
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",356.9
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",241.91
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",147.75
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",169.52
